17:00:34.828262 IP 112.26.1.8.37793 > 112.26.1.1.targus-getdata1: Flags [S], seq 821926341, win 29200, options [mss 1460,sackOK,TS val 4294813937 ecr 0,nop,wscale 7,mptcp join id 6 token 0xb697b9d8 nonce 0x92d71eaf], length 0
17:01:09.441687 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 297024:298452, ack 1, win 685, options [nop,nop,TS val 4294848568 ecr 102455,mptcp dss ack 1375043541 seq 3984029487 subseq 297025 len 1428 csum 0x42aa], length 1428
17:01:09.610389 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 298452:299880, ack 1, win 685, options [nop,nop,TS val 4294848747 ecr 102645,mptcp dss ack 1375043541 seq 3984039483 subseq 298453 len 1428 csum 0xef98], length 1428
17:01:09.668161 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 299880:301308, ack 1, win 685, options [nop,nop,TS val 4294848802 ecr 102763,mptcp dss ack 1375043541 seq 3984040911 subseq 299881 len 1428 csum 0x2f15], length 1428
17:01:09.856166 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 301308:302736, ack 1, win 685, options [nop,nop,TS val 4294848991 ecr 102892,mptcp dss ack 1375043541 seq 3984052335 subseq 301309 len 1428 csum 0x7c3b], length 1428
17:01:09.969082 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 302736:304164, ack 1, win 685, options [nop,nop,TS val 4294849103 ecr 103055,mptcp dss ack 1375043541 seq 3984060903 subseq 302737 len 1428 csum 0xdf64], length 1428
17:01:10.139500 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 304164:305592, ack 1, win 685, options [nop,nop,TS val 4294849274 ecr 103189,mptcp dss ack 1375043541 seq 3984066615 subseq 304165 len 1428 csum 0xb801], length 1428
17:01:10.269971 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 305592:307020, ack 1, win 685, options [nop,nop,TS val 4294849405 ecr 103316,mptcp dss ack 1375043541 seq 3984070899 subseq 305593 len 1428 csum 0xc3d3], length 1428
17:01:10.303381 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 307020:308448, ack 1, win 685, options [nop,nop,TS val 4294849405 ecr 103316,mptcp dss ack 1375043541 seq 3984072327 subseq 307021 len 1428 csum 0x8aa1], length 1428
17:01:10.419385 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 308448:309876, ack 1, win 685, options [nop,nop,TS val 4294849554 ecr 103465,mptcp dss ack 1375043541 seq 3984080895 subseq 308449 len 1428 csum 0x3e75], length 1428
17:01:10.502525 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 309876:311304, ack 1, win 685, options [nop,nop,TS val 4294849623 ecr 103549,mptcp dss ack 1375043541 seq 3984085179 subseq 309877 len 1428 csum 0xbff2], length 1428
17:01:10.735515 IP 112.26.1.8.38391 > 112.26.1.1.targus-getdata1: Flags [.], seq 311304:312732, ack 1, win 685, options [nop,nop,TS val 4294849872 ecr 103725,mptcp dss ack 1375043541 seq 3984098031 subseq 311305 len 1428 csum 0x7bd4], length 1428
