16:13:09.818673 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 25705:27133, ack 1, win 4017, options [nop,nop,TS val 3210328 ecr 2989275,mptcp dss ack 724613416 seq 1583832450 subseq 25705 len 1428 csum 0xb854], length 1428
16:13:09.859289 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 35701:37129, ack 1, win 4017, options [nop,nop,TS val 3210780 ecr 2989677,mptcp dss ack 724613416 seq 1583846730 subseq 35701 len 1428 csum 0xecaf], length 1428
16:13:09.905576 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 27133:28561, ack 1, win 4017, options [nop,nop,TS val 3210328 ecr 2989275,mptcp dss ack 724613416 seq 1583833878 subseq 27133 len 1428 csum 0xe00a], length 1428
16:13:09.912542 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 37129:38557, ack 1, win 4017, options [nop,nop,TS val 3210879 ecr 2989801,mptcp dss ack 724613416 seq 1583851014 subseq 37129 len 1428 csum 0x1ac7], length 1428
16:13:09.970264 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 28561:29989, ack 1, win 4017, options [nop,nop,TS val 3210511 ecr 2989483,mptcp dss ack 724613416 seq 1583838162 subseq 28561 len 1428 csum 0xfd2], length 1428
16:13:09.988020 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 38557:39985, ack 1, win 4017, options [nop,nop,TS val 3210879 ecr 2989801,mptcp dss ack 724613416 seq 1583852442 subseq 38557 len 1428 csum 0x6b8e], length 1428
16:13:10.075329 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 39985:41413, ack 1, win 4017, options [nop,nop,TS val 3211009 ecr 2989895,mptcp dss ack 724613416 seq 1583861010 subseq 39985 len 1428 csum 0x8ec5], length 1428
16:13:10.105677 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 41413:42841, ack 1, win 4017, options [nop,nop,TS val 3211009 ecr 2989895,mptcp dss ack 724613416 seq 1583862438 subseq 41413 len 1428 csum 0x6975], length 1428
16:13:10.162258 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 42841:44269, ack 1, win 4017, options [nop,nop,TS val 3211353 ecr 2990022,mptcp dss ack 724613416 seq 1583868150 subseq 42841 len 1428 csum 0x2081], length 1428
16:13:10.189402 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 32845:34273, ack 1, win 4017, options [nop,nop,TS val 3210642 ecr 2989549,mptcp dss ack 724613416 seq 1583843874 subseq 32845 len 1428 csum 0xe2bf], length 1428
16:13:10.258121 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 14281:15709, ack 1, win 4017, options [nop,nop,TS val 3211461 ecr 2990163,mptcp dss ack 724613416 seq 1583803890 subseq 14281 len 1428 csum 0xea77], length 1428
16:13:10.303787 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 35701:37129, ack 1, win 4017, options [nop,nop,TS val 3210780 ecr 2989677,mptcp dss ack 724613416 seq 1583846730 subseq 35701 len 1428 csum 0xecaf], length 1428
16:13:10.331618 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 37129:38557, ack 1, win 4017, options [nop,nop,TS val 3210879 ecr 2989801,mptcp dss ack 724613416 seq 1583851014 subseq 37129 len 1428 csum 0x1ac7], length 1428
16:13:10.336816 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 15709:17137, ack 1, win 4017, options [nop,nop,TS val 3211533 ecr 2990249,mptcp dss ack 724613416 seq 1583805318 subseq 15709 len 1428 csum 0x90af], length 1428
16:13:10.414259 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 38557:39985, ack 1, win 4017, options [nop,nop,TS val 3210879 ecr 2989801,mptcp dss ack 724613416 seq 1583852442 subseq 38557 len 1428 csum 0x6b8e], length 1428
16:13:10.434663 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 44269:45697, ack 1, win 4017, options [nop,nop,TS val 3211776 ecr 2990414,mptcp dss ack 724613416 seq 1583878146 subseq 44269 len 1428 csum 0x2baf], length 1428
16:13:10.471980 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 39985:41413, ack 1, win 4017, options [nop,nop,TS val 3211009 ecr 2989895,mptcp dss ack 724613416 seq 1583861010 subseq 39985 len 1428 csum 0x8ec5], length 1428
16:13:10.525838 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 41413:42841, ack 1, win 4017, options [nop,nop,TS val 3211009 ecr 2989895,mptcp dss ack 724613416 seq 1583862438 subseq 41413 len 1428 csum 0x6975], length 1428
16:13:10.597259 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 42841:44269, ack 1, win 4017, options [nop,nop,TS val 3211353 ecr 2990022,mptcp dss ack 724613416 seq 1583868150 subseq 42841 len 1428 csum 0x2081], length 1428
16:13:10.638671 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 24277:25705, ack 1, win 4017, options [nop,nop,TS val 3211982 ecr 2990650,mptcp dss ack 724613416 seq 1583831022 subseq 24277 len 1428 csum 0x1c6c], length 1428
16:13:10.672991 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 14281:15709, ack 1, win 4017, options [nop,nop,TS val 3211461 ecr 2990163,mptcp dss ack 724613416 seq 1583803890 subseq 14281 len 1428 csum 0xea77], length 1428
16:13:10.722911 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 15709:17137, ack 1, win 4017, options [nop,nop,TS val 3211533 ecr 2990249,mptcp dss ack 724613416 seq 1583805318 subseq 15709 len 1428 csum 0x90af], length 1428
16:13:10.772275 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 45697:47125, ack 1, win 4017, options [nop,nop,TS val 3212112 ecr 2990724,mptcp dss ack 724613416 seq 1583882430 subseq 45697 len 1428 csum 0x5325], length 1428
16:13:10.827704 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 44269:45697, ack 1, win 4017, options [nop,nop,TS val 3211776 ecr 2990414,mptcp dss ack 724613416 seq 1583878146 subseq 44269 len 1428 csum 0x2baf], length 1428
16:13:10.883178 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 24277:25705, ack 1, win 4017, options [nop,nop,TS val 3211982 ecr 2990650,mptcp dss ack 724613416 seq 1583831022 subseq 24277 len 1428 csum 0x1c6c], length 1428
16:13:10.928809 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 45697:47125, ack 1, win 4017, options [nop,nop,TS val 3212112 ecr 2990724,mptcp dss ack 724613416 seq 1583882430 subseq 45697 len 1428 csum 0x5325], length 1428
16:13:11.049306 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 29989:31417, ack 1, win 4017, options [nop,nop,TS val 3212389 ecr 2990985,mptcp dss ack 724613416 seq 1583839590 subseq 29989 len 1428 csum 0xf7a], length 1428
16:13:11.112826 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 29989:31417, ack 1, win 4017, options [nop,nop,TS val 3212389 ecr 2990985,mptcp dss ack 724613416 seq 1583839590 subseq 29989 len 1428 csum 0xf7a], length 1428
16:13:11.221897 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 31417:32845, ack 1, win 4017, options [nop,nop,TS val 3212564 ecr 2991181,mptcp dss ack 724613416 seq 1583842446 subseq 31417 len 1428 csum 0x39c8], length 1428
16:13:11.230266 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 31417:32845, ack 1, win 4017, options [nop,nop,TS val 3212564 ecr 2991181,mptcp dss ack 724613416 seq 1583842446 subseq 31417 len 1428 csum 0x39c8], length 1428
16:13:11.327042 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 34273:35701, ack 1, win 4017, options [nop,nop,TS val 3212670 ecr 2991261,mptcp dss ack 724613416 seq 1583845302 subseq 34273 len 1428 csum 0x7571], length 1428
16:13:11.395919 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 34273:35701, ack 1, win 4017, options [nop,nop,TS val 3212670 ecr 2991261,mptcp dss ack 724613416 seq 1583845302 subseq 34273 len 1428 csum 0x7571], length 1428
16:13:11.496894 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 39985:41413, ack 1, win 4017, options [nop,nop,TS val 3212839 ecr 2991446,mptcp dss ack 724613416 seq 1583861010 subseq 39985 len 1428 csum 0x8ec5], length 1428
16:13:11.510534 IP 112.26.1.1.pmcd > 112.26.1.8.38123: Flags [.], seq 39985:41413, ack 1, win 4017, options [nop,nop,TS val 3212839 ecr 2991446,mptcp dss ack 724613416 seq 1583861010 subseq 39985 len 1428 csum 0x8ec5], length 1428
